_geojson,flow,cost,type,fid,v/c
"{""type"":""Feature"",""properties"":{""flow"":9272.505014697537,""cost"":0,""type"":""crossing"",""fid"":3315,""v/c"":3.090835004899179},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20443262813987,-33.881986680453835,0],[151.20447406512105,-33.88199678437506,0]]}}",9272.505014697537,0,crossing,3315,3.090835004899179
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3316,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21595933243722,-33.8719264681569,0],[151.21591189588452,-33.871944664340305,0]]}}",0,0,crossing,3316,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3317,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21591189588452,-33.871944664340305,0],[151.2158858854439,-33.87195459576755,0]]}}",0,0,crossing,3317,0
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3318,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.215864525847,-33.87195983377865,0],[151.2158858854439,-33.87195459576755,0]]}}",0,0,crossing,3318,0
"{""type"":""Feature"",""properties"":{""flow"":337.69281173140655,""cost"":0,""type"":""crossing"",""fid"":3319,""v/c"":0.11256427057713551},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2158215011671,-33.8723127297655,0],[151.21577584569485,-33.87234716706799,0]]}}",337.69281173140655,0,crossing,3319,0.11256427057713551
"{""type"":""Feature"",""properties"":{""flow"":47608.2005555628,""cost"":0,""type"":""crossing"",""fid"":3320,""v/c"":15.8694001851876},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20489979046943,-33.865128785720586,0],[151.20490396806363,-33.86516468317009,0]]}}",47608.2005555628,0,crossing,3320,15.8694001851876
"{""type"":""Feature"",""properties"":{""flow"":30931.701895978185,""cost"":0,""type"":""crossing"",""fid"":3321,""v/c"":10.310567298659395},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2056046499136,-33.86507474882673,0],[151.20560857058493,-33.865110664818395,0]]}}",30931.701895978185,0,crossing,3321,10.310567298659395
"{""type"":""Feature"",""properties"":{""flow"":50492.152578871115,""cost"":0,""type"":""crossing"",""fid"":3322,""v/c"":16.83071752629037},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2056046499136,-33.86507474882673,0],[151.20564834038333,-33.86507125130902,0]]}}",50492.152578871115,0,crossing,3322,16.83071752629037
"{""type"":""Feature"",""properties"":{""flow"":30178.30885303436,""cost"":0,""type"":""crossing"",""fid"":3323,""v/c"":10.059436284344786},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2031204927036,-33.884943182413316,0],[151.20311283977347,-33.88496946733451,0]]}}",30178.30885303436,0,crossing,3323,10.059436284344786
"{""type"":""Feature"",""properties"":{""flow"":2585.227839086362,""cost"":0,""type"":""crossing"",""fid"":3324,""v/c"":0.8617426130287874},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20311283977347,-33.88496946733451,0],[151.2030328713617,-33.88493910837505,0]]}}",2585.227839086362,0,crossing,3324,0.8617426130287874
"{""type"":""Feature"",""properties"":{""flow"":26647.67836783112,""cost"":0,""type"":""crossing"",""fid"":3325,""v/c"":8.882559455943706},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20293310812093,-33.88543761614842,0],[151.2029211906194,-33.885462352386256,0]]}}",26647.67836783112,0,crossing,3325,8.882559455943706
"{""type"":""Feature"",""properties"":{""flow"":17236.379953217496,""cost"":0,""type"":""crossing"",""fid"":3326,""v/c"":5.745459984405832},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20904667621966,-33.874561226229574,0],[151.2090881421329,-33.874565642548426,0]]}}",17236.379953217496,0,crossing,3326,5.745459984405832
"{""type"":""Feature"",""properties"":{""flow"":17236.379953217496,""cost"":0,""type"":""crossing"",""fid"":3327,""v/c"":5.745459984405832},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20904667621966,-33.874561226229574,0],[151.20900235165513,-33.874556192520096,0]]}}",17236.379953217496,0,crossing,3327,5.745459984405832
"{""type"":""Feature"",""properties"":{""flow"":23712.55321183181,""cost"":0,""type"":""crossing"",""fid"":3328,""v/c"":7.904184403943937},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2090881421329,-33.874565642548426,0],[151.20908424844788,-33.874600359198986,0]]}}",23712.55321183181,0,crossing,3328,7.904184403943937
"{""type"":""Feature"",""properties"":{""flow"":16318.988057674665,""cost"":0,""type"":""crossing"",""fid"":3329,""v/c"":5.439662685891555},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20969939724324,-33.87463074248776,0],[151.2096949179718,-33.874667285420074,0]]}}",16318.988057674665,0,crossing,3329,5.439662685891555
"{""type"":""Feature"",""properties"":{""flow"":15163.614190365848,""cost"":0,""type"":""crossing"",""fid"":3330,""v/c"":5.054538063455283},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20969939724324,-33.87463074248776,0],[151.2097433759364,-33.87463542618972,0]]}}",15163.614190365848,0,crossing,3330,5.054538063455283
"{""type"":""Feature"",""properties"":{""flow"":5946.623718260818,""cost"":0,""type"":""crossing"",""fid"":3331,""v/c"":1.9822079060869395},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2111450801246,-33.86474169018385,0],[151.21111673251897,-33.86476891898515,0]]}}",5946.623718260818,0,crossing,3331,1.9822079060869395
"{""type"":""Feature"",""properties"":{""flow"":23712.55321183181,""cost"":0,""type"":""crossing"",""fid"":3332,""v/c"":7.904184403943937},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2090626653345,-33.8745991406613,0],[151.20908424844788,-33.874600359198986,0]]}}",23712.55321183181,0,crossing,3332,7.904184403943937
"{""type"":""Feature"",""properties"":{""flow"":5292.628802369025,""cost"":0,""type"":""crossing"",""fid"":3333,""v/c"":1.764209600789675},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2090626653345,-33.8745991406613,0],[151.20901973466675,-33.874594859335,0]]}}",5292.628802369025,0,crossing,3333,1.764209600789675
"{""type"":""Feature"",""properties"":{""flow"":35433.55257469916,""cost"":0,""type"":""crossing"",""fid"":3334,""v/c"":11.811184191566387},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2090575118674,-33.8746350943087,0],[151.20903572377506,-33.87463277376986,0]]}}",35433.55257469916,0,crossing,3334,11.811184191566387
"{""type"":""Feature"",""properties"":{""flow"":22368.25479778566,""cost"":0,""type"":""crossing"",""fid"":3335,""v/c"":7.456084932595219},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2090575118674,-33.8746350943087,0],[151.2090626653345,-33.8745991406613,0]]}}",22368.25479778566,0,crossing,3335,7.456084932595219
"{""type"":""Feature"",""properties"":{""flow"":18519.97122611588,""cost"":0,""type"":""crossing"",""fid"":3336,""v/c"":6.173323742038626},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20881046777185,-33.87675443082872,0],[151.20880810513253,-33.876789846401216,0]]}}",18519.97122611588,0,crossing,3336,6.173323742038626
"{""type"":""Feature"",""properties"":{""flow"":42711.264518816126,""cost"":0,""type"":""crossing"",""fid"":3337,""v/c"":14.237088172938709},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20881046777185,-33.87675443082872,0],[151.20876710790384,-33.87674784372252,0]]}}",42711.264518816126,0,crossing,3337,14.237088172938709
"{""type"":""Feature"",""properties"":{""flow"":2895.8857329563048,""cost"":0,""type"":""crossing"",""fid"":3338,""v/c"":0.9652952443187682},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20875666802553,-33.865276583143725,0],[151.2087155472125,-33.865259163978806,0]]}}",2895.8857329563048,0,crossing,3338,0.9652952443187682
"{""type"":""Feature"",""properties"":{""flow"":1894.4189385246968,""cost"":0,""type"":""crossing"",""fid"":3339,""v/c"":0.6314729795082323},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20875666802553,-33.865276583143725,0],[151.20871185278685,-33.86528603602111,0]]}}",1894.4189385246968,0,crossing,3339,0.6314729795082323
"{""type"":""Feature"",""properties"":{""flow"":12.121622636506391,""cost"":0,""type"":""crossing"",""fid"":3340,""v/c"":0.004040540878835464},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2159797699107,-33.87982007909316,0],[151.215950044392,-33.8798474172141,0]]}}",12.121622636506391,0,crossing,3340,0.004040540878835464
"{""type"":""Feature"",""properties"":{""flow"":2725.406448196513,""cost"":0,""type"":""crossing"",""fid"":3341,""v/c"":0.9084688160655043},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21207746086293,-33.86189172351051,0],[151.2121255553107,-33.86186080315067,0]]}}",2725.406448196513,0,crossing,3341,0.9084688160655043
"{""type"":""Feature"",""properties"":{""flow"":2612.7729523843427,""cost"":0,""type"":""crossing"",""fid"":3342,""v/c"":0.8709243174614476},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21207746086293,-33.86189172351051,0],[151.21211504468423,-33.86193239684875,0]]}}",2612.7729523843427,0,crossing,3342,0.8709243174614476
"{""type"":""Feature"",""properties"":{""flow"":8571.544727133049,""cost"":0,""type"":""crossing"",""fid"":3343,""v/c"":2.8571815757110164},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20695927554868,-33.8800452262205,0],[151.20694242812803,-33.880116051773264,0]]}}",8571.544727133049,0,crossing,3343,2.8571815757110164
"{""type"":""Feature"",""properties"":{""flow"":14449.78310964558,""cost"":0,""type"":""crossing"",""fid"":3344,""v/c"":4.81659436988186},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20694242812803,-33.880116051773264,0],[151.20686213299317,-33.880084762918905,0]]}}",14449.78310964558,0,crossing,3344,4.81659436988186
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3345,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21540811890637,-33.87408284088393,0],[151.21545274482665,-33.87408950613674,0]]}}",0,0,crossing,3345,0
"{""type"":""Feature"",""properties"":{""flow"":4621.989210522261,""cost"":0,""type"":""crossing"",""fid"":3346,""v/c"":1.5406630701740869},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21540811890637,-33.87408284088393,0],[151.2153809580203,-33.874169969906454,0]]}}",4621.989210522261,0,crossing,3346,1.5406630701740869
"{""type"":""Feature"",""properties"":{""flow"":10328.301987928018,""cost"":0,""type"":""crossing"",""fid"":3347,""v/c"":3.4427673293093393},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20696169120603,-33.86207505694036,0],[151.2069974766683,-33.86204330302323,0]]}}",10328.301987928018,0,crossing,3347,3.4427673293093393
"{""type"":""Feature"",""properties"":{""flow"":7758.579100441764,""cost"":0,""type"":""crossing"",""fid"":3348,""v/c"":2.5861930334805883},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20649748249645,-33.861954420385274,0],[151.20645759664916,-33.86194398301477,0]]}}",7758.579100441764,0,crossing,3348,2.5861930334805883
"{""type"":""Feature"",""properties"":{""flow"":5294.58671190202,""cost"":0,""type"":""crossing"",""fid"":3349,""v/c"":1.7648622373006735},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20649748249645,-33.861954420385274,0],[151.2065191838868,-33.86192228650132,0]]}}",5294.58671190202,0,crossing,3349,1.7648622373006735
"{""type"":""Feature"",""properties"":{""flow"":626.5385862691646,""cost"":0,""type"":""crossing"",""fid"":3350,""v/c"":0.20884619542305488},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20645759664916,-33.86194398301477,0],[151.2064731299667,-33.861910318099625,0]]}}",626.5385862691646,0,crossing,3350,0.20884619542305488
"{""type"":""Feature"",""properties"":{""flow"":15022.187019489384,""cost"":0,""type"":""crossing"",""fid"":3351,""v/c"":5.007395673163128},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20381971505333,-33.87342283989724,0],[151.20377683826166,-33.8734498986555,0]]}}",15022.187019489384,0,crossing,3351,5.007395673163128
"{""type"":""Feature"",""properties"":{""flow"":20001.56650842364,""cost"":0,""type"":""crossing"",""fid"":3352,""v/c"":6.667188836141213},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2041188699589,-33.87341713394897,0],[151.20412199769106,-33.87345311256878,0]]}}",20001.56650842364,0,crossing,3352,6.667188836141213
"{""type"":""Feature"",""properties"":{""flow"":2.3472803655218852,""cost"":0,""type"":""crossing"",""fid"":3353,""v/c"":0.0007824267885072951},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21328600876768,-33.88052442718383,0],[151.2132928613521,-33.88056250838258,0]]}}",2.3472803655218852,0,crossing,3353,0.0007824267885072951
"{""type"":""Feature"",""properties"":{""flow"":1136.811048361396,""cost"":0,""type"":""crossing"",""fid"":3354,""v/c"":0.3789370161204653},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21328600876768,-33.88052442718383,0],[151.21326113864905,-33.88055689161538,0]]}}",1136.811048361396,0,crossing,3354,0.3789370161204653
"{""type"":""Feature"",""properties"":{""flow"":1447.2180249019912,""cost"":0,""type"":""crossing"",""fid"":3355,""v/c"":0.4824060083006637},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21370411270317,-33.880594619612026,0],[151.21374964117715,-33.88060254086897,0]]}}",1447.2180249019912,0,crossing,3355,0.4824060083006637
"{""type"":""Feature"",""properties"":{""flow"":399.051980118597,""cost"":0,""type"":""crossing"",""fid"":3356,""v/c"":0.133017326706199},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21370411270317,-33.880594619612026,0],[151.21369570330705,-33.88062955015111,0]]}}",399.051980118597,0,crossing,3356,0.133017326706199
"{""type"":""Feature"",""properties"":{""flow"":20.777007019401545,""cost"":0,""type"":""crossing"",""fid"":3357,""v/c"":0.006925669006467182},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21374964117715,-33.88060254086897,0],[151.2137381122313,-33.880636585307926,0]]}}",20.777007019401545,0,crossing,3357,0.006925669006467182
"{""type"":""Feature"",""properties"":{""flow"":876.4407108521891,""cost"":0,""type"":""crossing"",""fid"":3358,""v/c"":0.29214690361739637},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21483313048248,-33.88081205469166,0],[151.21482485669722,-33.88084983097094,0]]}}",876.4407108521891,0,crossing,3358,0.29214690361739637
"{""type"":""Feature"",""properties"":{""flow"":6912.151564160318,""cost"":0,""type"":""crossing"",""fid"":3359,""v/c"":2.3040505213867726},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2088989201941,-33.880316680211784,0],[151.20894219715595,-33.880324469133136,0]]}}",6912.151564160318,0,crossing,3359,2.3040505213867726
"{""type"":""Feature"",""properties"":{""flow"":12568.026332103242,""cost"":0,""type"":""crossing"",""fid"":3360,""v/c"":4.18934211070108},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20894219715595,-33.880324469133136,0],[151.20893467705693,-33.88035078637692,0]]}}",12568.026332103242,0,crossing,3360,4.18934211070108
"{""type"":""Feature"",""properties"":{""flow"":505.3894834676829,""cost"":0,""type"":""crossing"",""fid"":3361,""v/c"":0.1684631611558943},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2018239456927,-33.883343598215355,0],[151.2017853485718,-33.88335832482975,0]]}}",505.3894834676829,0,crossing,3361,0.1684631611558943
"{""type"":""Feature"",""properties"":{""flow"":1878.2005047289572,""cost"":0,""type"":""crossing"",""fid"":3362,""v/c"":0.6260668349096524},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2017853485718,-33.88335832482975,0],[151.20177071092283,-33.88333416575218,0]]}}",1878.2005047289572,0,crossing,3362,0.6260668349096524
"{""type"":""Feature"",""properties"":{""flow"":2080.866238553075,""cost"":0,""type"":""crossing"",""fid"":3363,""v/c"":0.6936220795176917},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21377407774898,-33.87709906698511,0],[151.21377545021403,-33.87711728649656,0]]}}",2080.866238553075,0,crossing,3363,0.6936220795176917
"{""type"":""Feature"",""properties"":{""flow"":5646.3115952693615,""cost"":0,""type"":""crossing"",""fid"":3364,""v/c"":1.8821038650897872},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21377407774898,-33.87709906698511,0],[151.21381650104863,-33.87710603795021,0]]}}",5646.3115952693615,0,crossing,3364,1.8821038650897872
"{""type"":""Feature"",""properties"":{""flow"":49.052377042813134,""cost"":0,""type"":""crossing"",""fid"":3365,""v/c"":0.01635079234760438},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21470598243795,-33.87724423901762,0],[151.21471979764277,-33.87728242204763,0]]}}",49.052377042813134,0,crossing,3365,0.01635079234760438
"{""type"":""Feature"",""properties"":{""flow"":14127.558858620567,""cost"":0,""type"":""crossing"",""fid"":3366,""v/c"":4.709186286206855},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2155848367281,-33.87737665130642,0],[151.21562725143653,-33.87738305631292,0]]}}",14127.558858620567,0,crossing,3366,4.709186286206855
"{""type"":""Feature"",""properties"":{""flow"":3640.6608713114133,""cost"":0,""type"":""crossing"",""fid"":3367,""v/c"":1.2135536237704712},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2155848367281,-33.87737665130642,0],[151.21557718484735,-33.87741214634541,0]]}}",3640.6608713114133,0,crossing,3367,1.2135536237704712
"{""type"":""Feature"",""properties"":{""flow"":7322.194391175461,""cost"":0,""type"":""crossing"",""fid"":3368,""v/c"":2.4407314637251534},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21494555068077,-33.87607278120462,0],[151.21496389750234,-33.87608940565053,0]]}}",7322.194391175461,0,crossing,3368,2.4407314637251534
"{""type"":""Feature"",""properties"":{""flow"":2878.096923779619,""cost"":0,""type"":""crossing"",""fid"":3369,""v/c"":0.959365641259873},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21501525681396,-33.87576095715741,0],[151.21502303118118,-33.875725646712446,0]]}}",2878.096923779619,0,crossing,3369,0.959365641259873
"{""type"":""Feature"",""properties"":{""flow"":1137.1063188782118,""cost"":0,""type"":""crossing"",""fid"":3370,""v/c"":0.3790354396260706},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21501525681396,-33.87576095715741,0],[151.21505780487425,-33.875767372936124,0]]}}",1137.1063188782118,0,crossing,3370,0.3790354396260706
"{""type"":""Feature"",""properties"":{""flow"":72.78249936502417,""cost"":0,""type"":""crossing"",""fid"":3371,""v/c"":0.02426083312167472},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21509215989394,-33.875424103631715,0],[151.21511372838364,-33.8754272250509,0]]}}",72.78249936502417,0,crossing,3371,0.02426083312167472
"{""type"":""Feature"",""properties"":{""flow"":1772.4579648646177,""cost"":0,""type"":""crossing"",""fid"":3372,""v/c"":0.5908193216215393},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21509215989394,-33.875424103631715,0],[151.21509820420778,-33.87539752636629,0]]}}",1772.4579648646177,0,crossing,3372,0.5908193216215393
"{""type"":""Feature"",""properties"":{""flow"":384.9594568725378,""cost"":0,""type"":""crossing"",""fid"":3373,""v/c"":0.1283198189575126},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21529637586795,-33.87450345476989,0],[151.21533886014473,-33.87451015834979,0]]}}",384.9594568725378,0,crossing,3373,0.1283198189575126
"{""type"":""Feature"",""properties"":{""flow"":2314.4231592782767,""cost"":0,""type"":""crossing"",""fid"":3374,""v/c"":0.7714743864260922},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21538123313857,-33.874243498943024,0],[151.21541016058137,-33.87421340734587,0]]}}",2314.4231592782767,0,crossing,3374,0.7714743864260922
"{""type"":""Feature"",""properties"":{""flow"":4621.989210522261,""cost"":0,""type"":""crossing"",""fid"":3375,""v/c"":1.5406630701740869},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21538123313857,-33.874243498943024,0],[151.2153688394213,-33.874202792650735,0]]}}",4621.989210522261,0,crossing,3375,1.5406630701740869
"{""type"":""Feature"",""properties"":{""flow"":5182.785666910218,""cost"":0,""type"":""crossing"",""fid"":3376,""v/c"":1.7275952223034061},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21444406089563,-33.87409122062443,0],[151.2144082565399,-33.874085402730465,0]]}}",5182.785666910218,0,crossing,3376,1.7275952223034061
"{""type"":""Feature"",""properties"":{""flow"":1223.549522797126,""cost"":0,""type"":""crossing"",""fid"":3377,""v/c"":0.4078498409323753},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21444406089563,-33.87409122062443,0],[151.21445008636334,-33.87401871526978,0],[151.21444361165328,-33.87400141313332,0],[151.21442207228824,-33.873943854207724,0],[151.21441425121577,-33.873923245210214,0]]}}",1223.549522797126,0,crossing,3377,0.4078498409323753
"{""type"":""Feature"",""properties"":{""flow"":825.0404393726129,""cost"":0,""type"":""crossing"",""fid"":3378,""v/c"":0.275013479790871},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2144082565399,-33.874085402730465,0],[151.2143536618374,-33.874003116063044,0],[151.21434719322082,-33.87398583015014,0],[151.21433957523436,-33.87396547198352,0],[151.21431760647613,-33.87390744442612,0]]}}",825.0404393726129,0,crossing,3378,0.275013479790871
"{""type"":""Feature"",""properties"":{""flow"":4621.989210522261,""cost"":0,""type"":""crossing"",""fid"":3379,""v/c"":1.5406630701740869},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2153688394213,-33.874202792650735,0],[151.2153809580203,-33.874169969906454,0]]}}",4621.989210522261,0,crossing,3379,1.5406630701740869
"{""type"":""Feature"",""properties"":{""flow"":2040.8503120690752,""cost"":0,""type"":""crossing"",""fid"":3380,""v/c"":0.6802834373563584},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2142317918014,-33.87524724035862,0],[151.2142240425463,-33.87528413008781,0]]}}",2040.8503120690752,0,crossing,3380,0.6802834373563584
"{""type"":""Feature"",""properties"":{""flow"":1271.768381757658,""cost"":0,""type"":""crossing"",""fid"":3381,""v/c"":0.42392279391921933},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2142317918014,-33.87524724035862,0],[151.21418221440683,-33.875259083877324,0]]}}",1271.768381757658,0,crossing,3381,0.42392279391921933
"{""type"":""Feature"",""properties"":{""flow"":2545.6808090536015,""cost"":0,""type"":""crossing"",""fid"":3382,""v/c"":0.8485602696845338},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21628247105167,-33.8746515770331,0],[151.21623980625307,-33.87464387563643,0]]}}",2545.6808090536015,0,crossing,3382,0.8485602696845338
"{""type"":""Feature"",""properties"":{""flow"":4524.625095975205,""cost"":0,""type"":""crossing"",""fid"":3383,""v/c"":1.5082083653250684},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2160063340449,-33.875875447605466,0],[151.21600217959696,-33.87589342237409,0]]}}",4524.625095975205,0,crossing,3383,1.5082083653250684
"{""type"":""Feature"",""properties"":{""flow"":2245.0830205163484,""cost"":0,""type"":""crossing"",""fid"":3384,""v/c"":0.7483610068387828},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2160063340449,-33.875875447605466,0],[151.21596358015086,-33.87586896066722,0]]}}",2245.0830205163484,0,crossing,3384,0.7483610068387828
"{""type"":""Feature"",""properties"":{""flow"":1397.5709953299342,""cost"":0,""type"":""crossing"",""fid"":3385,""v/c"":0.4658569984433114},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21600217959696,-33.87589342237409,0],[151.2159558309624,-33.875904441019024,0]]}}",1397.5709953299342,0,crossing,3385,0.4658569984433114
"{""type"":""Feature"",""properties"":{""flow"":1309.4841130558352,""cost"":0,""type"":""crossing"",""fid"":3386,""v/c"":0.4364947043519451},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21593079212883,-33.87621240885512,0],[151.21592488669603,-33.876239006606816,0]]}}",1309.4841130558352,0,crossing,3386,0.4364947043519451
"{""type"":""Feature"",""properties"":{""flow"":3401.9897703052657,""cost"":0,""type"":""crossing"",""fid"":3387,""v/c"":1.1339965901017552},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21593079212883,-33.87621240885512,0],[151.21588854871055,-33.876205433352936,0]]}}",3401.9897703052657,0,crossing,3387,1.1339965901017552
"{""type"":""Feature"",""properties"":{""flow"":339.91459953250865,""cost"":0,""type"":""crossing"",""fid"":3388,""v/c"":0.11330486651083621},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2162463280886,-33.87461738162553,0],[151.21623980625307,-33.87464387563643,0]]}}",339.91459953250865,0,crossing,3388,0.11330486651083621
"{""type"":""Feature"",""properties"":{""flow"":0,""cost"":0,""type"":""crossing"",""fid"":3389,""v/c"":0},""geometry"":{""type"":""LineString"",""coordinates"":[[151.2166868044087,-33.87469685930679,0],[151.2166622091427,-33.87470697343659,0]]}}",0,0,crossing,3389,0
"{""type"":""Feature"",""properties"":{""flow"":2205.766209521094,""cost"":0,""type"":""crossing"",""fid"":3390,""v/c"":0.735255403173698},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21623980625307,-33.87464387563643,0],[151.216197719655,-33.8746370516545,0]]}}",2205.766209521094,0,crossing,3390,0.735255403173698
"{""type"":""Feature"",""properties"":{""flow"":2640.335202867225,""cost"":0,""type"":""crossing"",""fid"":3391,""v/c"":0.880111734289075},""geometry"":{""type"":""LineString"",""coordinates"":[[151.216197719655,-33.8746370516545,0],[151.216203676782,-33.87461046337552,0]]}}",2640.335202867225,0,crossing,3391,0.880111734289075
"{""type"":""Feature"",""properties"":{""flow"":27650.414958452464,""cost"":0,""type"":""crossing"",""fid"":3392,""v/c"":9.216804986150821},""geometry"":{""type"":""LineString"",""coordinates"":[[151.20846591479415,-33.88033015134327,0],[151.20841262338166,-33.8803177206551,0]]}}",27650.414958452464,0,crossing,3392,9.216804986150821
"{""type"":""Feature"",""properties"":{""flow"":220.59445788983874,""cost"":0,""type"":""crossing"",""fid"":3393,""v/c"":0.07353148596327957},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21127014590894,-33.88286305859513,0],[151.21123126960566,-33.882886542207196,0]]}}",220.59445788983874,0,crossing,3393,0.07353148596327957
"{""type"":""Feature"",""properties"":{""flow"":229.93158284194604,""cost"":0,""type"":""crossing"",""fid"":3394,""v/c"":0.07664386094731535},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21127014590894,-33.88286305859513,0],[151.2112693303982,-33.88290365778998,0]]}}",229.93158284194604,0,crossing,3394,0.07664386094731535
"{""type"":""Feature"",""properties"":{""flow"":9.517697996348613,""cost"":0,""type"":""crossing"",""fid"":3395,""v/c"":0.0031725659987828707},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21198048165846,-33.88307548241177,0],[151.21195314234362,-33.8831025419698,0]]}}",9.517697996348613,0,crossing,3395,0.0031725659987828707
"{""type"":""Feature"",""properties"":{""flow"":263.7159044381182,""cost"":0,""type"":""crossing"",""fid"":3396,""v/c"":0.08790530147937273},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21198048165846,-33.88307548241177,0],[151.21199145766025,-33.88311925802733,0]]}}",263.7159044381182,0,crossing,3396,0.08790530147937273
"{""type"":""Feature"",""properties"":{""flow"":824.1829880445445,""cost"":0,""type"":""crossing"",""fid"":3397,""v/c"":0.27472766268151483},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21268397454614,-33.88319221925032,0],[151.21269628139035,-33.883230680797766,0]]}}",824.1829880445445,0,crossing,3397,0.27472766268151483
"{""type"":""Feature"",""properties"":{""flow"":24.879735711669355,""cost"":0,""type"":""crossing"",""fid"":3398,""v/c"":0.008293245237223119},""geometry"":{""type"":""LineString"",""coordinates"":[[151.21268397454614,-33.88319221925032,0],[151.21265371861142,-33.88322431919859,0]]}}",24.879735711669355,0,crossing,3398,0.008293245237223119
